sno,cno,score
2301620230,C015,74
2301620230,C023,80
2301620230,C011,67
2301620230,C018,86
2301620231,C015,78
2301620231,C011,80
2301620231,C005,64
2301620231,C020,93
2301620231,C024,64
2301620231,C018,79
2301620231,C007,97
2301620231,C012,88
2301620231,C010,79
2301620231,C021,71
2301620231,C023,86
2301620231,C009,42
2301620232,C006,68
2301620232,C017,73
2301620232,C016,84
2301620232,C014,85
2301620232,C012,78
2301620232,C024,75
2301620232,C018,80
2301620232,C019,88
2301620232,C003,95
2301620232,C013,79
2301620232,C004,82
2301620232,C022,92
2301620232,C001,89
2301620232,C009,99
2301620233,C001,94
2301620233,C009,90
2301620233,C021,62
2301620233,C006,66
2301620233,C019,93
2301620233,C002,60
2301620233,C022,97
2301620233,C017,1
2301620233,C004,78
2301620233,C005,69
2301620233,C016,82
2301620234,C011,77
2301620234,C015,70
2301620234,C003,98
2301620234,C021,84
2301620234,C004,75
2301620234,C017,95
2301620234,C023,60
2301620234,C005,75
2301620234,C014,77
2301620234,C016,60
2301620234,C013,83
2301620235,C005,93
2301620235,C020,89
2301620235,C002,80
2301620235,C018,80
2301620235,C004,80
2301620235,C016,61
2301620235,C008,68
2301620235,C006,92
2301620235,C001,97
2301620235,C015,95
2301620235,C009,97
2301620235,C019,65
2301620235,C011,78
2301620236,C012,94
2301620236,C018,67
2301620236,C010,74
2301620236,C002,95
2301620236,C020,83
2301620236,C014,85
2301620236,C005,88
2301620236,C021,89
2301620236,C003,71
2301620236,C016,86
2301620236,C004,63
2301620236,C009,78
2301620236,C007,84
2301620236,C011,94
2301620237,C017,79
2301620237,C012,78
2301620237,C015,85
2301620237,C006,69
2301620237,C009,82
2301620237,C008,93
2301620237,C014,88
2301620237,C021,65
2301620237,C022,71
2301620237,C005,87
2301620237,C019,63
2301620237,C023,68
2301620237,C010,100
2301620237,C002,91
2301620238,C011,72
2301620238,C003,84
2301620238,C018,92
2301620238,C001,66
2301620238,C006,73
2301620238,C005,93
2301620238,C016,77
2301620238,C004,69
2301620238,C008,81
2301620238,C015,13
2301620238,C013,64
2301620238,C023,84
2301620239,C015,80
2301620239,C014,78
2301620239,C016,73
2301620239,C012,79
2301620239,C024,61
2301620239,C018,60
2301620239,C017,55
2301620239,C021,36
2301620239,C004,98
2301620239,C020,69
2301620239,C011,63
2301620240,C010,68
2301620240,C018,88
2301620240,C002,97
2301620240,C008,65
2301620240,C004,0
2301620240,C006,62
2301620240,C019,72
2301620240,C013,88
2301620240,C007,61
2301620240,C001,92
2301620240,C012,97
2301620240,C005,98
2301620240,C022,84
2301620240,C016,91
2301620240,C024,86
2301620241,C016,65
2301620241,C018,98
2301620241,C004,78
2301620241,C007,79
2301620241,C020,81
2301620241,C024,85
2301620241,C022,91
2301620241,C008,62
2301620241,C014,71
2301620241,C011,91
2301620241,C023,70
2301620241,C021,95
2301620241,C017,39
2301620241,C013,70
2301620241,C010,89
2301620242,C017,60
2301620242,C002,59
2301620242,C003,92
2301620242,C012,78
2301620242,C004,93
2301620242,C006,89
2301620242,C008,87
2301620242,C021,100
2301620242,C007,82
2301620242,C022,19
2301620243,C003,90
2301620243,C005,99
2301620243,C007,63
2301620243,C015,72
2301620243,C019,89
2301620243,C021,67
2301620243,C014,97
2301620243,C022,80
2301620243,C009,3
2301620243,C013,61
2301620244,C021,92
2301620244,C012,97
2301620244,C007,96
2301620244,C019,96
2301620244,C017,79
2301620244,C003,83
2301620244,C023,99
2301620244,C009,70
2301620244,C001,98
2301620244,C020,8
2301620244,C011,98
2301620245,C011,88
2301620245,C009,46
2301620245,C005,76
2301620245,C007,89
2301620245,C004,89
2301620245,C016,98
2301620245,C010,80
2301620245,C012,95
2301620245,C021,94
2301620245,C017,73
2301620245,C023,95
2301620245,C001,84
2301620246,C001,69
2301620246,C016,64
2301620246,C006,85
2301620246,C009,83
2301620246,C017,79
2301620246,C024,80
2301620246,C012,88
2301620246,C021,88
2301620246,C007,98
2301620246,C014,77
2301620246,C020,38
2301620246,C010,61
2301620246,C019,88
2301620246,C002,68
2301620247,C013,70
2301620247,C005,24
2301620247,C024,62
2301620247,C003,83
2301620247,C015,95
2301620247,C006,92
2301620247,C019,48
2301620247,C007,61
2301620247,C023,68
2301620247,C012,82
2301620248,C021,79
2301620248,C011,19
2301620248,C005,63
2301620248,C019,86
2301620248,C008,99
2301620248,C023,94
2301620248,C007,86
2301620248,C003,81
2301620248,C002,93
2301620248,C017,84
2301620248,C016,67
2301620248,C010,62
2301620249,C021,100
2301620249,C015,75
2301620249,C014,85
2301620249,C018,67
2301620249,C012,86
2301620249,C020,60
2301620249,C022,96
2301620249,C024,92
2301620249,C011,92
2301620249,C004,69
2301620249,C009,74
2301620249,C016,92
2301620249,C017,98
2301620249,C005,77
2301620250,C011,86
2301620250,C016,94
2301620250,C005,82
2301620250,C007,72
2301620250,C013,93
2301620250,C023,99
2301620250,C003,94
2301620250,C022,60
2301620250,C015,77
2301620250,C014,77
2301620251,C003,80
2301620251,C024,89
2301620251,C004,67
2301620251,C023,91
2301620251,C012,89
2301620251,C009,93
2301620251,C008,96
2301620251,C021,96
2301620251,C010,63
2301620251,C016,70
2301620251,C019,71
2301620251,C002,34
2301620251,C014,92
2301620252,C007,69
2301620252,C002,67
2301620252,C009,63
2301620252,C004,77
2301620252,C014,89
2301620252,C006,74
2301620252,C010,100
2301620252,C015,61
2301620252,C013,93
2301620252,C018,63
2301620252,C008,90
2301620253,C015,87
2301620253,C021,73
2301620253,C001,84
2301620253,C011,96
2301620253,C005,69
2301620253,C010,67
2301620253,C006,82
2301620253,C004,88
2301620253,C022,71
2301620253,C007,79
2301620253,C024,71
2301620253,C014,72
2301620254,C023,90
2301620254,C024,15
2301620254,C014,100
2301620254,C002,99
2301620254,C001,92
2301620254,C006,65
2301620254,C016,87
2301620254,C022,48
2301620254,C007,78
2301620254,C004,74
2301620255,C017,80
2301620255,C018,97
2301620255,C023,65
2301620255,C004,92
2301620255,C003,93
2301620255,C009,79
2301620255,C015,87
2301620255,C010,91
2301620255,C005,68
2301620255,C024,75
2301620255,C020,21
2301620256,C006,86
2301620256,C024,61
2301620256,C010,97
2301620256,C008,100
2301620256,C014,82
2301620256,C023,72
2301620256,C013,97
2301620256,C002,91
2301620256,C005,82
2301620256,C018,76
2301620257,C009,98
2301620257,C013,61
2301620257,C008,74
2301620257,C006,61
2301620257,C015,100
2301620257,C001,86
2301620257,C022,97
2301620257,C004,73
2301620257,C021,98
2301620257,C020,72
2301620257,C014,89
2301620257,C005,87
2301620257,C010,94
2301620257,C007,63
2301620258,C018,84
2301620258,C015,79
2301620258,C023,5
2301620258,C017,95
2301620258,C002,83
2301620258,C016,48
2301620258,C022,78
2301620258,C001,93
2301620258,C005,91
2301620258,C019,64
2301620258,C007,67
2301620258,C009,73
2301620258,C013,95
2301620258,C003,94
2301620259,C014,70
2301620259,C001,80
2301620259,C023,62
2301620259,C015,57
2301620259,C020,97
2301620259,C008,69
2301620259,C007,64
2301620259,C003,94
2301620259,C002,60
2301620259,C022,91
2301620259,C006,64
2301620259,C016,60
2301620259,C017,96
2301620260,C003,64
2301620260,C006,68
2301620260,C014,68
2301620260,C001,98
2301620260,C002,39
2301620260,C013,64
2301620260,C017,66
2301620260,C019,96
2301620260,C020,70
2301620260,C010,59
2301620261,C002,16
2301620261,C005,61
2301620261,C024,1
2301620261,C003,77
2301620261,C012,78
2301620261,C021,70
2301620261,C009,66
2301620261,C014,98
2301620261,C011,88
2301620261,C013,73
2301620261,C022,92
2301620261,C018,68
2301620261,C008,88
2301620262,C021,95
2301620262,C011,62
2301620262,C009,98
2301620262,C006,64
2301620262,C019,2
2301620262,C016,79
2301620262,C014,80
2301620262,C024,93
2301620262,C018,72
2301620262,C015,88
2301620262,C002,80
2301620262,C008,70
2301620262,C017,92
2301620263,C019,7
2301620263,C011,100
2301620263,C021,87
2301620263,C006,68
2301620263,C018,98
2301620263,C013,93
2301620263,C002,97
2301620263,C020,70
2301620263,C022,87
2301620263,C007,73
2301620263,C010,6
2301620263,C016,69
2301620263,C008,82
2301620263,C015,84
2301620264,C014,98
2301620264,C020,65
2301620264,C008,4
2301620264,C005,90
2301620264,C023,74
2301620264,C016,94
2301620264,C015,60
2301620264,C013,95
2301620264,C001,93
2301620264,C010,67
2301620264,C007,84
2301620264,C011,18
2301620264,C017,99
2301620264,C003,92
2301620265,C018,74
2301620265,C017,88
2301620265,C001,60
2301620265,C020,91
2301620265,C006,78
2301620265,C003,82
2301620265,C007,94
2301620265,C013,75
2301620265,C015,60
2301620265,C021,90
2301620266,C009,66
2301620266,C021,86
2301620266,C004,75
2301620266,C010,84
2301620266,C008,72
2301620266,C024,80
2301620266,C006,88
2301620266,C013,90
2301620266,C018,80
2301620266,C015,75
2301620266,C011,36
2301620266,C023,88
2301620267,C015,93
2301620267,C023,86
2301620267,C022,86
2301620267,C013,82
2301620267,C014,36
2301620267,C020,72
2301620267,C019,33
2301620267,C012,67
2301620267,C006,78
2301620267,C004,79
2301620267,C018,99
2301620268,C016,60
2301620268,C003,68
2301620268,C019,73
2301620268,C021,100
2301620268,C023,74
2301620268,C004,45
2301620268,C002,75
2301620268,C006,91
2301620268,C012,60
2301620268,C017,99
2301620269,C016,97
2301620269,C013,83
2301620269,C002,66
2301620269,C006,64
2301620269,C017,80
2301620269,C010,74
2301620269,C024,59
2301620269,C015,90
2301620269,C001,79
2301620269,C019,79
2301620269,C012,74
2301620269,C004,61
2301620270,C015,70
2301620270,C001,73
2301620270,C013,84
2301620270,C018,64
2301620270,C021,97
2301620270,C014,100
2301620270,C024,99
2301620270,C009,83
2301620270,C019,78
2301620270,C006,72
2301620271,C019,68
2301620271,C020,92
2301620271,C005,26
2301620271,C018,88
2301620271,C010,87
2301620271,C022,93
2301620271,C024,91
2301620271,C017,73
2301620271,C021,66
2301620271,C001,62
2301620271,C013,63
2301620271,C011,68
2301620271,C023,64
2301620272,C004,67
2301620272,C020,93
2301620272,C011,79
2301620272,C024,63
2301620272,C005,73
2301620272,C008,70
2301620272,C016,62
2301620272,C021,98
2301620272,C015,63
2301620272,C010,100
2301620272,C003,97
2301620272,C018,77
2301620272,C002,82
2301620272,C017,99
2301620272,C013,83
2301620273,C009,78
2301620273,C016,71
2301620273,C005,63
2301620273,C010,68
2301620273,C015,99
2301620273,C022,98
2301620273,C008,81
2301620273,C024,87
2301620273,C013,70
2301620273,C020,69
2301620273,C021,68
2301620273,C001,90
2301620273,C023,79
2301620273,C006,76
2301620274,C008,71
2301620274,C009,73
2301620274,C019,71
2301620274,C023,74
2301620274,C021,95
2301620274,C007,65
2301620274,C001,95
2301620274,C014,76
2301620274,C022,83
2301620274,C010,65
2301620275,C015,88
2301620275,C010,94
2301620275,C004,23
2301620275,C017,86
2301620275,C006,94
2301620275,C011,83
2301620275,C014,86
2301620275,C008,85
2301620275,C002,53
2301620275,C019,86
2301620275,C001,60
2301620275,C013,95
2301620275,C024,31
2301620275,C018,91
2301620276,C002,93
2301620276,C009,91
2301620276,C012,76
2301620276,C004,86
2301620276,C014,77
2301620276,C010,66
2301620276,C019,71
2301620276,C016,100
2301620276,C007,84
2301620276,C021,95
2301620276,C022,78
2301620276,C013,98
2301620276,C003,75
2301620277,C008,84
2301620277,C023,82
2301620277,C007,70
2301620277,C013,65
2301620277,C015,77
2301620277,C002,79
2301620277,C003,85
2301620277,C021,92
2301620277,C016,99
2301620277,C011,73
2301620277,C004,32
2301620278,C016,68
2301620278,C006,78
2301620278,C002,66
2301620278,C011,36
2301620278,C023,89
2301620278,C013,92
2301620278,C020,78
2301620278,C009,60
2301620278,C004,68
2301620278,C003,87
2301620278,C008,94
2301620279,C024,64
2301620279,C017,60
2301620279,C013,94
2301620279,C003,84
2301620279,C022,90
2301620279,C009,70
2301620279,C016,62
2301620279,C015,64
2301620279,C004,75
2301620279,C011,99
2301620279,C020,11
2301620279,C014,86
2301620279,C008,73
2301620279,C007,85
2301620279,C018,71
2301620280,C017,44
2301620280,C013,71
2301620280,C024,90
2301620280,C018,98
2301620280,C022,82
2301620280,C011,61
2301620280,C010,70
2301620280,C002,93
2301620280,C009,94
2301620280,C008,77
2301620280,C005,94
2301620281,C021,43
2301620281,C004,66
2301620281,C019,93
2301620281,C001,88
2301620281,C009,97
2301620281,C015,89
2301620281,C005,75
2301620281,C024,97
2301620281,C006,64
2301620281,C023,84
2301620281,C007,78
2301620281,C017,86
2301620282,C020,71
2301620282,C017,94
2301620282,C010,90
2301620282,C014,82
2301620282,C013,71
2301620282,C012,87
2301620282,C016,72
2301620282,C007,71
2301620282,C018,81
2301620282,C004,76
2301620282,C005,88
2301620282,C023,44
2301620282,C003,97
2301620283,C010,74
2301620283,C011,97
2301620283,C024,80
2301620283,C002,93
2301620283,C016,75
2301620283,C014,83
2301620283,C003,61
2301620283,C009,86
2301620283,C021,64
2301620283,C013,88
2301620283,C019,80
2301620283,C015,96
2301620284,C011,77
2301620284,C005,63
2301620284,C024,89
2301620284,C013,97
2301620284,C010,90
2301620284,C018,70
2301620284,C020,71
2301620284,C012,71
2301620284,C007,75
2301620284,C017,76
2301620284,C009,22
2301620284,C003,77
2301620284,C001,38
2301620285,C001,99
2301620285,C005,92
2301620285,C002,60
2301620285,C012,88
2301620285,C010,84
2301620285,C011,8
2301620285,C007,43
2301620285,C009,74
2301620285,C006,61
2301620285,C016,92
2301620285,C018,99
2301620286,C010,91
2301620286,C013,97
2301620286,C007,73
2301620286,C022,70
2301620286,C014,79
2301620286,C019,64
2301620286,C011,99
2301620286,C003,67
2301620286,C023,71
2301620286,C016,60
2301620286,C002,69
2301620286,C015,79
2301620286,C001,100
2301620286,C009,1
2301620287,C001,63
2301620287,C010,70
2301620287,C016,60
2301620287,C007,84
2301620287,C018,98
2301620287,C021,72
2301620287,C008,74
2301620287,C004,87
2301620287,C003,88
2301620287,C013,7
2301620288,C007,68
2301620288,C011,78
2301620288,C018,65
2301620288,C016,70
2301620288,C022,67
2301620288,C023,65
2301620288,C005,82
2301620288,C004,35
2301620288,C003,97
2301620288,C014,68
2301620288,C006,61
2301620288,C009,91
2301620288,C024,95
2301620289,C012,70
2301620289,C024,73
2301620289,C013,77
2301620289,C006,85
2301620289,C020,68
2301620289,C003,71
2301620289,C004,89
2301620289,C021,100
2301620289,C023,71
2301620289,C008,74
2301620290,C024,68
2301620290,C003,91
2301620290,C006,97
2301620290,C021,83
2301620290,C016,85
2301620290,C001,90
2301620290,C020,84
2301620290,C015,86
2301620290,C013,80
2301620290,C002,10
2301620290,C014,84
2301620291,C021,90
2301620291,C001,92
2301620291,C003,36
2301620291,C010,86
2301620291,C018,79
2301620291,C013,92
2301620291,C016,79
2301620291,C009,88
2301620291,C008,79
2301620291,C002,74
2301620291,C011,72
2301620292,C021,75
2301620292,C016,79
2301620292,C002,70
2301620292,C012,77
2301620292,C009,77
2301620292,C020,28
2301620292,C024,70
2301620292,C017,99
2301620292,C004,61
2301620292,C015,73
2301620292,C010,94
2301620292,C023,96
2301620292,C003,67
2301620292,C011,60
2301620292,C018,71
2301620293,C011,85
2301620293,C013,72
2301620293,C023,68
2301620293,C001,78
2301620293,C019,82
2301620293,C010,82
2301620293,C018,63
2301620293,C002,89
2301620293,C014,69
2301620293,C009,69
2301620293,C007,98
2301620293,C003,83
2301620294,C002,66
2301620294,C014,91
2301620294,C006,62
2301620294,C001,54
2301620294,C008,79
2301620294,C024,60
2301620294,C010,62
2301620294,C011,87
2301620294,C022,1
2301620294,C007,43
2301620294,C020,71
2301620294,C005,78
2301620294,C004,68
2301620295,C005,31
2301620295,C001,87
2301620295,C006,66
2301620295,C004,80
2301620295,C021,88
2301620295,C017,77
2301620295,C007,66
2301620295,C013,72
2301620295,C022,68
2301620295,C014,64
2301620295,C019,69
2301620295,C016,7
2301620296,C007,69
2301620296,C024,65
2301620296,C016,87
2301620296,C003,67
2301620296,C023,83
2301620296,C011,76
2301620296,C012,83
2301620296,C015,69
2301620296,C022,62
2301620296,C014,13
2301620296,C019,3
2301620297,C024,74
2301620297,C001,88
2301620297,C009,83
2301620297,C003,89
2301620297,C021,67
2301620297,C004,96
2301620297,C005,72
2301620297,C011,86
2301620297,C018,65
2301620297,C023,78
2301620297,C012,97
2301620297,C010,67
2301620297,C019,86
2301620297,C006,71
2301620297,C007,94
2301620298,C024,79
2301620298,C015,93
2301620298,C004,96
2301620298,C022,99
2301620298,C018,50
2301620298,C021,93
2301620298,C019,100
2301620298,C006,98
2301620298,C007,10
2301620298,C023,81
2301620298,C016,6
2301620298,C020,78
2301620299,C003,13
2301620299,C011,77
2301620299,C023,63
2301620299,C024,99
2301620299,C006,70
2301620299,C004,81
2301620299,C002,67
2301620299,C015,69
2301620299,C021,76
2301620299,C017,68
2301620299,C013,67
2301620299,C008,93
2301620300,C004,76
2301620300,C020,87
2301620300,C011,93
2301620300,C017,60
2301620300,C014,72
2301620300,C018,51
2301620300,C021,83
2301620300,C016,87
2301620300,C015,87
2301620300,C003,80
2301620300,C002,60
2301620300,C024,83
2301620301,C003,89
2301620301,C004,67
2301620301,C023,98
2301620301,C017,100
2301620301,C020,96
2301620301,C015,84
2301620301,C011,80
2301620301,C001,93
2301620301,C021,71
2301620301,C006,61
2301620301,C010,79
2301620301,C013,94
2301620301,C005,35
2301620301,C008,77
2301620302,C007,61
2301620302,C012,70
2301620302,C023,88
2301620302,C015,50
2301620302,C021,74
2301620302,C024,83
2301620302,C009,80
2301620302,C017,76
2301620302,C002,91
2301620302,C014,80
2301620302,C005,22
2301620302,C001,97
2301620303,C013,69
2301620303,C003,61
2301620303,C005,82
2301620303,C009,67
2301620303,C022,87
2301620303,C014,76
2301620303,C024,93
2301620303,C007,53
2301620303,C004,70
2301620303,C018,69
2301620303,C006,67
2301620304,C012,37
2301620304,C003,72
2301620304,C022,66
2301620304,C006,64
2301620304,C021,87
2301620304,C010,82
2301620304,C007,75
2301620304,C020,79
2301620304,C014,42
2301620304,C002,88
2301620305,C005,84
2301620305,C011,60
2301620305,C020,15
2301620305,C024,64
2301620305,C014,97
2301620305,C012,91
2301620305,C004,100
2301620305,C016,98
2301620305,C015,90
2301620305,C013,68
2301620306,C010,96
2301620306,C019,61
2301620306,C002,78
2301620306,C005,67
2301620306,C003,77
2301620306,C021,73
2301620306,C020,90
2301620306,C023,88
2301620306,C006,97
2301620306,C017,30
2301620306,C022,97
2301620307,C001,66
2301620307,C004,93
2301620307,C011,68
2301620307,C007,72
2301620307,C010,93
2301620307,C002,73
2301620307,C005,64
2301620307,C016,87
2301620307,C020,92
2301620307,C009,73
2301620308,C011,86
2301620308,C019,82
2301620308,C007,84
2301620308,C006,82
2301620308,C018,71
2301620308,C020,78
2301620308,C002,93
2301620308,C024,81
2301620308,C004,69
2301620308,C022,24
2301620309,C021,92
2301620309,C005,85
2301620309,C006,66
2301620309,C017,78
2301620309,C009,68
2301620309,C003,67
2301620309,C001,79
2301620309,C007,62
2301620309,C014,34
2301620309,C013,91
2301620309,C011,67
2301620310,C018,76
2301620310,C006,95
2301620310,C021,91
2301620310,C019,79
2301620310,C002,93
2301620310,C010,50
2301620310,C022,78
2301620310,C024,75
2301620310,C008,91
2301620310,C003,69
2301620310,C009,78
2301620310,C014,65
2301620311,C015,64
